taxid	name_txt	name_class	name_norm	sci_name	rank	lineage_taxids	lineage_names	lineage_ranks
1116394	Hantavirus NFG299	scientific name	hantavirus nfg299	Hantavirus NFG299	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1116394	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NFG299	;;;;;;;;family;;;;;species
1116395	Hantavirus NFG313	scientific name	hantavirus nfg313	Hantavirus NFG313	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1116395	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NFG313	;;;;;;;;family;;;;;species
1116396	Hantavirus NFG339	scientific name	hantavirus nfg339	Hantavirus NFG339	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1116396	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NFG339	;;;;;;;;family;;;;;species
1116397	Hantavirus NFG354	scientific name	hantavirus nfg354	Hantavirus NFG354	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1116397	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NFG354	;;;;;;;;family;;;;;species
1116398	Hantavirus NFG357	scientific name	hantavirus nfg357	Hantavirus NFG357	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1116398	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NFG357	;;;;;;;;family;;;;;species
1134037	Hantavirus MGB/1209	scientific name	hantavirus mgb/1209	Hantavirus MGB/1209	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1134037	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus MGB/1209	;;;;;;;;family;;;;;species
1174522	Mouyassue virus	scientific name	mouyassue virus	Mouyassue virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1174522	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Mouyassue virus	;;;;;;;;family;;;;;species
1201040	Uluguru virus	scientific name	uluguru virus	Uluguru virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1201040	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Uluguru virus	;;;;;;;;family;;;;;species
1201042	Kilimanjaro virus	scientific name	kilimanjaro virus	Kilimanjaro virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1201042	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Kilimanjaro virus	;;;;;;;;family;;;;;species
1244521	ANAJ Hantavirus	scientific name	anaj hantavirus	ANAJ Hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244521	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;ANAJ Hantavirus	;;;;;;;;family;;;;;species
1244522	CASV Hantavirus	scientific name	casv hantavirus	CASV Hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244522	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;CASV Hantavirus	;;;;;;;;family;;;;;species
1244523	CASV-2 Hantavirus	scientific name	casv-2 hantavirus	CASV-2 Hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244523	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;CASV-2 Hantavirus	;;;;;;;;family;;;;;species
1244524	Castelo dos Sonhos-2 virus	scientific name	castelo dos sonhos-2 virus	Castelo dos Sonhos-2 virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244524	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Castelo dos Sonhos-2 virus	;;;;;;;;family;;;;;species
1244525	LANV-2 Hantavirus	scientific name	lanv-2 hantavirus	LANV-2 Hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244525	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;LANV-2 Hantavirus	;;;;;;;;family;;;;;species
1244526	RIOMV-3 Hantavirus	scientific name	riomv-3 hantavirus	RIOMV-3 Hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244526	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;RIOMV-3 Hantavirus	;;;;;;;;family;;;;;species
1244527	RIOMV-4 Hantavirus	scientific name	riomv-4 hantavirus	RIOMV-4 Hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1244527	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;RIOMV-4 Hantavirus	;;;;;;;;family;;;;;species
1246675	Boginia virus	scientific name	boginia virus	Boginia virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1246675	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Boginia virus	;;;;;;;;family;;;;;species
1314972	Huangpi virus	scientific name	huangpi virus	Huangpi virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1314972	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Huangpi virus	;;;;;;;;family;;;;;species
1405791	Sarufutsu virus	scientific name	sarufutsu virus	Sarufutsu virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1405791	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Sarufutsu virus	;;;;;;;;family;;;;;species
1405799	Xinyi virus	scientific name	xinyi virus	Xinyi virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1405799	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Xinyi virus	;;;;;;;;family;;;;;species
1417603	Hantavirus Hu/BRA/32H/2009	scientific name	hantavirus hu/bra/32h/2009	Hantavirus Hu/BRA/32H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417603	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/32H/2009	;;;;;;;;family;;;;;species
1417604	Hantavirus Hu/BRA/46H/2009	scientific name	hantavirus hu/bra/46h/2009	Hantavirus Hu/BRA/46H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417604	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/46H/2009	;;;;;;;;family;;;;;species
1417605	Hantavirus Hu/BRA/169H/2009	scientific name	hantavirus hu/bra/169h/2009	Hantavirus Hu/BRA/169H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417605	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/169H/2009	;;;;;;;;family;;;;;species
1417606	Hantavirus Hu/BRA/213H/2009	scientific name	hantavirus hu/bra/213h/2009	Hantavirus Hu/BRA/213H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417606	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/213H/2009	;;;;;;;;family;;;;;species
1417607	Hantavirus Hu/BRA/256H/2009	scientific name	hantavirus hu/bra/256h/2009	Hantavirus Hu/BRA/256H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417607	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/256H/2009	;;;;;;;;family;;;;;species
1417608	Hantavirus Hu/BRA/268H/2009	scientific name	hantavirus hu/bra/268h/2009	Hantavirus Hu/BRA/268H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417608	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/268H/2009	;;;;;;;;family;;;;;species
1417609	Hantavirus Hu/BRA/274H/2009	scientific name	hantavirus hu/bra/274h/2009	Hantavirus Hu/BRA/274H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417609	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/274H/2009	;;;;;;;;family;;;;;species
1417610	Hantavirus Hu/BRA/292H/2009	scientific name	hantavirus hu/bra/292h/2009	Hantavirus Hu/BRA/292H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417610	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/292H/2009	;;;;;;;;family;;;;;species
1417611	Hantavirus Hu/BRA/305H/2009	scientific name	hantavirus hu/bra/305h/2009	Hantavirus Hu/BRA/305H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417611	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/305H/2009	;;;;;;;;family;;;;;species
1417612	Hantavirus Hu/BRA/389H/2009	scientific name	hantavirus hu/bra/389h/2009	Hantavirus Hu/BRA/389H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417612	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/389H/2009	;;;;;;;;family;;;;;species
1417613	Hantavirus Hu/BRA/395H/2009	scientific name	hantavirus hu/bra/395h/2009	Hantavirus Hu/BRA/395H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417613	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/395H/2009	;;;;;;;;family;;;;;species
1417614	Hantavirus Hu/BRA/417H/2009	scientific name	hantavirus hu/bra/417h/2009	Hantavirus Hu/BRA/417H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417614	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/417H/2009	;;;;;;;;family;;;;;species
1417615	Hantavirus Hu/BRA/420H/2009	scientific name	hantavirus hu/bra/420h/2009	Hantavirus Hu/BRA/420H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417615	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/420H/2009	;;;;;;;;family;;;;;species
1417616	Hantavirus Hu/BRA/452H/2009	scientific name	hantavirus hu/bra/452h/2009	Hantavirus Hu/BRA/452H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417616	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/452H/2009	;;;;;;;;family;;;;;species
1417617	Hantavirus Hu/BRA/461H/2009	scientific name	hantavirus hu/bra/461h/2009	Hantavirus Hu/BRA/461H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417617	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/461H/2009	;;;;;;;;family;;;;;species
1417618	Hantavirus Hu/BRA/462H/2009	scientific name	hantavirus hu/bra/462h/2009	Hantavirus Hu/BRA/462H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417618	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/462H/2009	;;;;;;;;family;;;;;species
1417619	Hantavirus Hu/BRA/511H/2009	scientific name	hantavirus hu/bra/511h/2009	Hantavirus Hu/BRA/511H/2009	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1417619	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Hu/BRA/511H/2009	;;;;;;;;family;;;;;species
1464144	Hantavirus Zhangmu01	scientific name	hantavirus zhangmu01	Hantavirus Zhangmu01	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1464144	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Zhangmu01	;;;;;;;;family;;;;;species
1519087	Korf virus	scientific name	korf virus	Korf virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1519087	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Korf virus	;;;;;;;;family;;;;;species
1538453	Yuanjiang virus	scientific name	yuanjiang virus	Yuanjiang virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1538453	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Yuanjiang virus	;;;;;;;;family;;;;;species
1570420	Altai-like virus	scientific name	altai-like virus	Altai-like virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1570420	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Altai-like virus	;;;;;;;;family;;;;;species
1571455	Hantavirus FL-2014	scientific name	hantavirus fl-2014	Hantavirus FL-2014	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1571455	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus FL-2014	;;;;;;;;family;;;;;species
1577651	Uurainen virus	scientific name	uurainen virus	Uurainen virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1577651	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Uurainen virus	;;;;;;;;family;;;;;species
