event_date	genus	species	name	lat	lon	MNA	MNI	traps
2006-06-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	61	20	444
2006-07-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	54	11	444
2006-08-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	61	8	444
2006-10-01	Peromyscus	Peromyscus maniculatus	Hesperus B, Colorado	37.22726667	-108.0396667	36	10	444
1994-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	9	0	444
1995-05-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	12	1	444
1995-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	8	2	444
1995-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	21	5	444
1995-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	35	7	444
1995-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	47	2	444
1995-12-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	44	2	444
1996-04-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	27	5	444
1996-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	21	6	444
1996-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	18	3	444
1996-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	8	0	444
1996-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	18	0	444
1997-05-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	4	0	444
1997-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	4	1	444
1997-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	7	0	444
1997-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	23	1	444
1997-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	30	0	444
1998-05-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	30	0	444
1998-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	32	0	444
1998-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	23	2	444
1998-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	21	1	444
1999-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	8	0	444
1999-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	8	0	444
1999-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	13	3	444
1999-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	14	1	444
2000-04-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	9	2	444
2000-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	1	0	444
2000-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	9	0	444
2000-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	10	0	444
2000-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	15	0	444
2001-05-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	3	0	444
2001-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	4	0	444
2001-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	2	0	444
2001-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	15	0	444
2001-11-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	14	0	444
2002-04-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	11	0	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	4	0	444
2002-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	3	0	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	5	0	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	9	0	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	16	0	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	3	0	444
2003-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	8	0	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	7	0	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	5	0	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	13	0	444
2004-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	15	0	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	47	5	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	52	6	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	14	1	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	8	0	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	12	0	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	15	0	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	16	3	444
2006-06-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	11	1	444
2006-07-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	14	1	444
2006-09-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	10	2	444
2006-10-01	Peromyscus	Peromyscus maniculatus	Molina A, Colorado	39.16175	-108.0572833	17	5	444
1996-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	7	0	444
1997-05-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	8	0	444
1997-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	5	0	444
1997-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	5	0	444
1997-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	11	0	444
1997-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	34	2	444
1998-05-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	27	11	444
1998-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	19	5	444
1998-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	24	3	444
1998-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	27	5	444
1999-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	18	1	444
1999-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	17	2	444
1999-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	13	3	444
1999-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	16	4	444
2000-04-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	10	0	444
2000-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	10	0	444
2000-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	8	0	444
2000-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	8	1	444
2000-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	8	0	444
2001-05-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	5	0	444
2001-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	3	0	444
2001-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	4	0	444
2001-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	7	0	444
2001-11-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	19	2	444
2002-04-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	11	0	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	6	0	444
2002-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	9	0	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	11	0	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	6	0	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	22	0	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	5	0	444
2003-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	8	0	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	9	0	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	11	1	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	23	0	444
2004-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	21	1	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	36	4	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	72	3	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	9	3	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	7	4	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	15	2	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	14	2	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	13	4	444
2006-06-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	4	0	444
2006-07-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	11	2	444
2006-09-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	9	3	444
2006-10-01	Peromyscus	Peromyscus maniculatus	Molina B, Colorado	39.16725	-108.05875	17	7	444
1997-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	21	0	444
1997-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	25	0	444
1997-11-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	22	0	444
1998-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	26	0	444
1998-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	19	0	444
1998-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	29	0	444
1998-04-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	31	2	444
1998-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	28	2	444
1998-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	25	2	444
1998-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	21	2	444
1998-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	25	1	444
1998-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	0	444
1998-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	17	3	444
1998-11-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	9	0	444
1999-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	12	2	444
1999-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	3	444
1999-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	16	6	444
1999-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	23	5	444
1999-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	17	8	444
1999-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	16	7	444
1999-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	27	5	444
1999-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	21	3	444
1999-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	12	2	444
1999-11-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	1	444
2000-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	1	444
2000-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	13	2	444
2000-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	9	1	444
2000-04-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	9	1	444
2000-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	7	0	444
2000-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	7	0	444
2000-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	2	444
2000-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	2	444
2000-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	11	2	444
2000-12-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	8	2	444
2001-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	1	444
2001-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	11	2	444
2001-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	1	444
2001-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	1	444
2001-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2001-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	0	444
2001-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	18	0	444
2001-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	15	1	444
2001-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	20	0	444
2001-12-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	9	0	444
2002-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	18	1	444
2002-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	15	1	444
2002-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	1	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	1	444
2002-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	1	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2002-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	3	0	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	0	444
2002-12-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	0	444
2003-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2003-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	2	0	444
2003-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
2003-04-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
2003-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	0	444
2003-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	9	1	444
2003-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	2	0	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	8	0	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	3	0	444
2003-11-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	1	0	444
2003-12-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2004-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
2004-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	7	0	444
2004-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	0	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	9	0	444
2004-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	10	0	444
2004-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	8	0	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	0	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	7	0	444
2004-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	1	0	444
2004-11-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	1	0	444
2005-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	3	0	444
2005-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	3	0	444
2005-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	0	444
2005-04-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
2005-05-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	7	0	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	6	0	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	8	0	444
2005-11-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2005-12-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
2006-01-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	3	0	444
2006-02-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	5	0	444
2006-03-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	3	0	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Navajo 1, New Mexico	35.24	-108.7683333	4	0	444
1994-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	53	5	300
1994-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	73	6	300
1994-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	81	9	300
1995-03-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	3	1	300
1995-04-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	9	4	300
1995-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	6	3	300
1995-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	3	1	300
1995-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	3	0	300
1995-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	5	1	300
1995-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	8	2	300
1995-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	12	2	300
1996-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	6	4	300
1996-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	6	4	300
1996-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	36	13	300
1996-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	63	14	300
1996-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	89	4	300
1996-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	118	4	300
1997-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	49	22	300
1997-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	74	26	300
1997-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	88	25	300
1997-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	88	20	300
1997-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	81	19	300
1997-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	98	22	300
1998-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	117	51	300
1998-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	133	53	300
1998-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	134	53	300
1998-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	151	51	300
1998-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	124	44	300
1998-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	94	35	300
1999-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	27	7	300
1999-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	26	5	300
1999-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	25	5	300
1999-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	30	12	300
1999-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	32	15	300
1999-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	42	20	300
2000-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	6	3	300
2000-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	15	9	300
2000-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	15	6	300
2000-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	13	2	300
2000-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	12	4	300
2000-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	16	2	300
2001-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	13	4	300
2001-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	51	8	300
2001-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	97	16	300
2001-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	114	14	300
2001-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	107	10	300
2001-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	91	6	300
2002-05-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	30	4	300
2002-06-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	56	8	300
2002-07-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	60	6	300
2002-08-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	71	8	300
2002-09-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	79	5	300
2002-10-01	Peromyscus	Peromyscus maniculatus	Polson 5, Montana	47.64416667	-114.3461111	50	5	300
