rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution
27571,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27572,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27573,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27574,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27575,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27576,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27577,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27578,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27579,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27580,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27581,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27582,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27583,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27584,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27585,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27586,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27587,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27588,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27589,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27590,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27591,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27592,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27593,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27594,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27595,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27596,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27597,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27598,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27599,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27600,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27601,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27602,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27603,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27604,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27605,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27606,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27607,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27608,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27609,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27610,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27611,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27612,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27613,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27614,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27615,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27616,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27617,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27618,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27619,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27620,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27621,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27622,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27623,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27624,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27625,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27626,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27627,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27628,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27629,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27630,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27631,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27632,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27633,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27634,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27635,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27636,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27637,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27638,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27639,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27640,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27641,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27642,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27643,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27644,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27645,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27646,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27647,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27648,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27649,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27650,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27651,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27652,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27653,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27654,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27655,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27656,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27657,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27658,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27659,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27660,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27661,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27662,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27663,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27664,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27665,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27666,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27667,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27668,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27669,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27670,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27671,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27672,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27673,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27674,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27675,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27676,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27677,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27678,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27679,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27680,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27681,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27682,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27683,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27684,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27685,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27686,87,Mastomys natalensis,2010-12-02,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27687,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27688,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27689,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27690,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27691,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27692,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27693,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27694,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27695,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27696,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27697,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27698,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27699,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27700,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27701,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27702,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27703,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27704,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27705,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27706,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27707,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27708,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27709,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27710,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27711,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27712,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27713,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27714,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
27715,87,Mastomys natalensis,2010-12-03,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
